sale_date,factory,lot_number,grade,clone_type,auction_price_usd,exchange_rate,rainfall_mm,temperature_c,made_tea_kg,bp1_share
12/6/2024,Tegat,TEG-318-1530,BP1,TRFK 31/8,3.26,120.72,153.9,19.8,2815,0.316
12/6/2024,Tegat,TEG-318-1975,PF1,TRFK 31/8,2.73,120.72,153.9,19.8,1639,0.406
12/6/2024,Tegat,TEG-318-5606,PD,TRFK 31/8,2.31,120.72,153.9,19.8,1323,0.351
12/6/2024,Tegat,TEG-318-4596,D1,TRFK 31/8,1.97,120.72,153.9,19.8,2229,0.291
12/6/2024,Tegat,TEG-1219-9630,BP1,TRFK 12/19,1.39,120.72,153.9,19.8,2010,0.254
12/6/2024,Tegat,TEG-1219-3820,PF1,TRFK 12/19,2.2,120.72,153.9,19.8,1154,0.267
12/6/2024,Tegat,TEG-1219-5719,PD,TRFK 12/19,2.5,120.72,153.9,19.8,2217,0.276
12/6/2024,Tegat,TEG-1219-8813,D1,TRFK 12/19,2.76,120.72,153.9,19.8,2478,0.345
12/6/2024,Tegat,TEG-79-8202,BP1,TRFK 7/9,3.21,120.72,153.9,19.8,1395,0.257
12/6/2024,Tegat,TEG-79-1355,PF1,TRFK 7/9,1.5,120.72,153.9,19.8,928,0.293
12/6/2024,Tegat,TEG-79-8792,PD,TRFK 7/9,2.44,120.72,153.9,19.8,2230,0.244
12/6/2024,Tegat,TEG-79-9144,D1,TRFK 7/9,2.74,120.72,153.9,19.8,2772,0.293
12/6/2024,Litein,LIT-68-5330,BP1,TRFK 6/8,2.8,120.72,153.9,19.8,2492,0.378
12/6/2024,Litein,LIT-68-5016,PF1,TRFK 6/8,2.75,120.72,153.9,19.8,2254,0.412
12/6/2024,Litein,LIT-68-9926,PD,TRFK 6/8,2.52,120.72,153.9,19.8,1221,0.357
12/6/2024,Litein,LIT-68-2965,D1,TRFK 6/8,1.88,120.72,153.9,19.8,1830,0.459
12/6/2024,Litein,LIT-303577-6905,BP1,TRFK 303/577,2.09,120.72,153.9,19.8,2421,0.388
12/6/2024,Litein,LIT-303577-5277,PF1,TRFK 303/577,2.28,120.72,153.9,19.8,1786,0.42
12/6/2024,Litein,LIT-303577-3687,PD,TRFK 303/577,2.76,120.72,153.9,19.8,2235,0.415
12/6/2024,Litein,LIT-303577-2196,D1,TRFK 303/577,2.21,120.72,153.9,19.8,1268,0.393
12/6/2024,Litein,LIT-318-1722,BP1,TRFK 31/8,3.05,120.72,153.9,19.8,993,0.318
12/6/2024,Litein,LIT-318-4757,PF1,TRFK 31/8,1.99,120.72,153.9,19.8,1837,0.347
12/6/2024,Litein,LIT-318-9769,PD,TRFK 31/8,2.12,120.72,153.9,19.8,1102,0.328
12/6/2024,Litein,LIT-318-7603,D1,TRFK 31/8,1.9,120.72,153.9,19.8,3728,0.268
12/6/2024,Litein,LIT-1219-1475,BP1,TRFK 12/19,2.53,120.72,153.9,19.8,3479,0.243
12/6/2024,Litein,LIT-1219-2097,PF1,TRFK 12/19,2.48,120.72,153.9,19.8,3590,0.359
12/6/2024,Litein,LIT-1219-6324,PD,TRFK 12/19,2.61,120.72,153.9,19.8,2057,0.213
12/6/2024,Litein,LIT-1219-1697,D1,TRFK 12/19,2,120.72,153.9,19.8,1617,0.309
12/6/2024,Litein,LIT-79-5666,BP1,TRFK 7/9,2.8,120.72,153.9,19.8,1315,0.291
12/6/2024,Litein,LIT-79-2145,PF1,TRFK 7/9,2.63,120.72,153.9,19.8,3426,0.331
12/6/2024,Litein,LIT-79-2830,PD,TRFK 7/9,2.36,120.72,153.9,19.8,2043,0.295
12/6/2024,Litein,LIT-79-9169,D1,TRFK 7/9,2.07,120.72,153.9,19.8,3334,0.26
12/6/2024,Kapkatet,KAP-68-7882,BP1,TRFK 6/8,3,120.72,153.9,19.8,1282,0.434
12/6/2024,Kapkatet,KAP-68-1407,PF1,TRFK 6/8,2.47,120.72,153.9,19.8,2779,0.436
12/6/2024,Kapkatet,KAP-68-8718,PD,TRFK 6/8,2.57,120.72,153.9,19.8,3065,0.377
12/6/2024,Kapkatet,KAP-68-9532,D1,TRFK 6/8,2.59,120.72,153.9,19.8,1833,0.412
12/6/2024,Kapkatet,KAP-303577-8989,BP1,TRFK 303/577,2.59,120.72,153.9,19.8,3409,0.38
12/6/2024,Kapkatet,KAP-303577-9095,PF1,TRFK 303/577,2.78,120.72,153.9,19.8,2401,0.366
12/6/2024,Kapkatet,KAP-303577-4242,PD,TRFK 303/577,2.7,120.72,153.9,19.8,1610,0.369
12/6/2024,Kapkatet,KAP-303577-9600,D1,TRFK 303/577,2.14,120.72,153.9,19.8,3678,0.326
12/6/2024,Kapkatet,KAP-318-1051,BP1,TRFK 31/8,2.4,120.72,153.9,19.8,958,0.282
12/6/2024,Kapkatet,KAP-318-2387,PF1,TRFK 31/8,2,120.72,153.9,19.8,1344,0.395
12/6/2024,Kapkatet,KAP-318-5651,PD,TRFK 31/8,2.71,120.72,153.9,19.8,2284,0.354
12/6/2024,Kapkatet,KAP-318-9389,D1,TRFK 31/8,2.58,120.72,153.9,19.8,2560,0.332
12/6/2024,Kapkatet,KAP-1219-3777,BP1,TRFK 12/19,2.59,120.72,153.9,19.8,2450,0.313
12/6/2024,Kapkatet,KAP-1219-8331,PF1,TRFK 12/19,2.61,120.72,153.9,19.8,2401,0.278
12/6/2024,Kapkatet,KAP-1219-2357,PD,TRFK 12/19,2.13,120.72,153.9,19.8,3630,0.284
12/6/2024,Kapkatet,KAP-1219-5589,D1,TRFK 12/19,2.37,120.72,153.9,19.8,1055,0.337
12/6/2024,Kapkatet,KAP-79-9998,BP1,TRFK 7/9,2.02,120.72,153.9,19.8,2408,0.309
12/6/2024,Kapkatet,KAP-79-4896,PF1,TRFK 7/9,2.43,120.72,153.9,19.8,2659,0.285
12/6/2024,Kapkatet,KAP-79-1701,PD,TRFK 7/9,1.91,120.72,153.9,19.8,2917,0.288
12/6/2024,Kapkatet,KAP-79-2650,D1,TRFK 7/9,1.63,120.72,153.9,19.8,3108,0.331
12/6/2024,Momul,MOM-68-9507,BP1,TRFK 6/8,2.88,120.72,153.9,19.8,2542,0.414
12/6/2024,Momul,MOM-68-8211,PF1,TRFK 6/8,2.89,120.72,153.9,19.8,2835,0.404
12/6/2024,Momul,MOM-68-3070,PD,TRFK 6/8,2.42,120.72,153.9,19.8,3686,0.451
12/6/2024,Momul,MOM-68-6984,D1,TRFK 6/8,2.42,120.72,153.9,19.8,1031,0.442
12/6/2024,Momul,MOM-303577-9764,BP1,TRFK 303/577,2.48,120.72,153.9,19.8,2184,0.4
12/6/2024,Momul,MOM-303577-6693,PF1,TRFK 303/577,2.63,120.72,153.9,19.8,1289,0.396
12/6/2024,Momul,MOM-303577-1454,PD,TRFK 303/577,2.74,120.72,153.9,19.8,2012,0.36
12/6/2024,Momul,MOM-303577-6514,D1,TRFK 303/577,2.44,120.72,153.9,19.8,2581,0.385
12/6/2024,Momul,MOM-318-9750,BP1,TRFK 31/8,2.59,120.72,153.9,19.8,3342,0.326
12/6/2024,Momul,MOM-318-4364,PF1,TRFK 31/8,2.39,120.72,153.9,19.8,3212,0.309
12/6/2024,Momul,MOM-318-9822,PD,TRFK 31/8,2.14,120.72,153.9,19.8,1704,0.36
12/6/2024,Momul,MOM-318-4038,D1,TRFK 31/8,2.51,120.72,153.9,19.8,3500,0.365
12/6/2024,Momul,MOM-1219-5623,BP1,TRFK 12/19,2.87,120.72,153.9,19.8,2412,0.272
12/6/2024,Momul,MOM-1219-8297,PF1,TRFK 12/19,2.35,120.72,153.9,19.8,3711,0.314
12/6/2024,Momul,MOM-1219-4636,PD,TRFK 12/19,2.11,120.72,153.9,19.8,1635,0.297
12/6/2024,Momul,MOM-1219-4328,D1,TRFK 12/19,2.06,120.72,153.9,19.8,992,0.296
12/6/2024,Momul,MOM-79-2784,BP1,TRFK 7/9,2.15,120.72,153.9,19.8,1934,0.292
12/6/2024,Momul,MOM-79-5080,PF1,TRFK 7/9,1.84,120.72,153.9,19.8,2908,0.325
12/6/2024,Momul,MOM-79-1460,PD,TRFK 7/9,1.6,120.72,153.9,19.8,3646,0.32
12/6/2024,Momul,MOM-79-6479,D1,TRFK 7/9,1.87,120.72,153.9,19.8,1735,0.276
12/6/2024,Kapsara,KAP-68-7187,BP1,TRFK 6/8,2.95,120.72,153.9,19.8,2305,0.455
12/6/2024,Kapsara,KAP-68-6178,PF1,TRFK 6/8,2.68,120.72,153.9,19.8,2424,0.443
12/6/2024,Kapsara,KAP-68-9323,PD,TRFK 6/8,2.79,120.72,153.9,19.8,1542,0.318
12/6/2024,Kapsara,KAP-68-6670,D1,TRFK 6/8,2.59,120.72,153.9,19.8,1876,0.374
12/6/2024,Kapsara,KAP-303577-5671,BP1,TRFK 303/577,2.62,120.72,153.9,19.8,1227,0.333
12/6/2024,Kapsara,KAP-303577-5709,PF1,TRFK 303/577,2.81,120.72,153.9,19.8,2442,0.329
12/6/2024,Kapsara,KAP-303577-1683,PD,TRFK 303/577,2.35,120.72,153.9,19.8,3569,0.325
12/6/2024,Kapsara,KAP-303577-2573,D1,TRFK 303/577,2.23,120.72,153.9,19.8,2990,0.375
12/6/2024,Kapsara,KAP-318-1048,BP1,TRFK 31/8,2.64,120.72,153.9,19.8,3298,0.362
12/6/2024,Kapsara,KAP-318-8960,PF1,TRFK 31/8,2.28,120.72,153.9,19.8,2733,0.264
12/6/2024,Kapsara,KAP-318-6873,PD,TRFK 31/8,2.41,120.72,153.9,19.8,3011,0.368
12/6/2024,Kapsara,KAP-318-8030,D1,TRFK 31/8,2.24,120.72,153.9,19.8,1185,0.397
12/6/2024,Kapsara,KAP-1219-4015,BP1,TRFK 12/19,2.43,120.72,153.9,19.8,3635,0.277
12/6/2024,Kapsara,KAP-1219-9654,PF1,TRFK 12/19,3.06,120.72,153.9,19.8,1287,0.316
12/6/2024,Kapsara,KAP-1219-7355,PD,TRFK 12/19,2.21,120.72,153.9,19.8,2361,0.285
12/6/2024,Kapsara,KAP-1219-5188,D1,TRFK 12/19,2.65,120.72,153.9,19.8,1994,0.251
12/6/2024,Kapsara,KAP-79-5080,BP1,TRFK 7/9,2.52,120.72,153.9,19.8,2802,0.293
12/6/2024,Kapsara,KAP-79-9690,PF1,TRFK 7/9,2.15,120.72,153.9,19.8,3212,0.311
12/6/2024,Kapsara,KAP-79-3610,PD,TRFK 7/9,2.83,120.72,153.9,19.8,2608,0.283
12/6/2024,Kapsara,KAP-79-2089,D1,TRFK 7/9,1.89,120.72,153.9,19.8,2608,0.205
12/6/2024,Chebut,CHE-68-1746,BP1,TRFK 6/8,2.89,120.72,153.9,19.8,1027,0.401
12/6/2024,Chebut,CHE-68-1698,PF1,TRFK 6/8,2.95,120.72,153.9,19.8,3154,0.403
12/6/2024,Chebut,CHE-68-7473,PD,TRFK 6/8,2.34,120.72,153.9,19.8,2540,0.471
12/6/2024,Chebut,CHE-68-8154,D1,TRFK 6/8,2.64,120.72,153.9,19.8,1097,0.391
12/6/2024,Chebut,CHE-303577-7869,BP1,TRFK 303/577,2.79,120.72,153.9,19.8,1443,0.4
12/6/2024,Chebut,CHE-303577-2386,PF1,TRFK 303/577,2.98,120.72,153.9,19.8,2218,0.38
12/6/2024,Chebut,CHE-303577-4557,PD,TRFK 303/577,1.93,120.72,153.9,19.8,1315,0.401
12/6/2024,Chebut,CHE-303577-8155,D1,TRFK 303/577,2.69,120.72,153.9,19.8,2827,0.379
12/6/2024,Chebut,CHE-318-7628,BP1,TRFK 31/8,2.11,120.72,153.9,19.8,3286,0.358
12/6/2024,Chebut,CHE-318-2637,PF1,TRFK 31/8,2.86,120.72,153.9,19.8,2596,0.355
12/6/2024,Chebut,CHE-318-9511,PD,TRFK 31/8,3,120.72,153.9,19.8,3216,0.371
12/6/2024,Chebut,CHE-318-7249,D1,TRFK 31/8,1.9,120.72,153.9,19.8,1615,0.323
12/6/2024,Chebut,CHE-1219-4862,BP1,TRFK 12/19,2.44,120.72,153.9,19.8,2576,0.293
12/6/2024,Chebut,CHE-1219-1950,PF1,TRFK 12/19,2.49,120.72,153.9,19.8,3052,0.326
12/6/2024,Chebut,CHE-1219-9994,PD,TRFK 12/19,2.02,120.72,153.9,19.8,3022,0.262
12/6/2024,Chebut,CHE-1219-6670,D1,TRFK 12/19,2.63,120.72,153.9,19.8,2488,0.324
12/6/2024,Chebut,CHE-79-5616,BP1,TRFK 7/9,2.6,120.72,153.9,19.8,2722,0.277
12/6/2024,Chebut,CHE-79-9466,PF1,TRFK 7/9,2.03,120.72,153.9,19.8,3055,0.247
12/6/2024,Chebut,CHE-79-7099,PD,TRFK 7/9,2.57,120.72,153.9,19.8,2318,0.302
12/6/2024,Chebut,CHE-79-3815,D1,TRFK 7/9,2.03,120.72,153.9,19.8,3039,0.24
12/13/2024,Tegat,TEG-68-6892,BP1,TRFK 6/8,2.81,123.23,146.1,20.1,3403,0.497
12/13/2024,Tegat,TEG-68-8406,PF1,TRFK 6/8,2.85,123.23,146.1,20.1,3376,0.343
12/13/2024,Tegat,TEG-68-9212,PD,TRFK 6/8,2.24,123.23,146.1,20.1,1126,0.35
12/13/2024,Tegat,TEG-68-1857,D1,TRFK 6/8,2.46,123.23,146.1,20.1,2199,0.425
12/13/2024,Tegat,TEG-303577-6490,BP1,TRFK 303/577,2.61,123.23,146.1,20.1,951,0.366
12/13/2024,Tegat,TEG-303577-3382,PF1,TRFK 303/577,2.71,123.23,146.1,20.1,1169,0.424
12/13/2024,Tegat,TEG-303577-5162,PD,TRFK 303/577,2.36,123.23,146.1,20.1,1621,0.313
12/13/2024,Tegat,TEG-303577-1473,D1,TRFK 303/577,2.4,123.23,146.1,20.1,1896,0.378
12/13/2024,Tegat,TEG-318-9307,BP1,TRFK 31/8,2.78,123.23,146.1,20.1,1430,0.367
12/13/2024,Tegat,TEG-318-2231,PF1,TRFK 31/8,2.8,123.23,146.1,20.1,3014,0.306
12/13/2024,Tegat,TEG-318-5667,PD,TRFK 31/8,2.34,123.23,146.1,20.1,2299,0.383
12/13/2024,Tegat,TEG-318-3242,D1,TRFK 31/8,2.23,123.23,146.1,20.1,1396,0.325
12/13/2024,Tegat,TEG-1219-2346,BP1,TRFK 12/19,2.16,123.23,146.1,20.1,3380,0.295
12/13/2024,Tegat,TEG-1219-1587,PF1,TRFK 12/19,2.21,123.23,146.1,20.1,2704,0.32
12/13/2024,Tegat,TEG-1219-5423,PD,TRFK 12/19,2.24,123.23,146.1,20.1,3456,0.285
12/13/2024,Tegat,TEG-1219-5529,D1,TRFK 12/19,1.56,123.23,146.1,20.1,1433,0.328
12/13/2024,Tegat,TEG-79-5419,BP1,TRFK 7/9,2.27,123.23,146.1,20.1,2285,0.328
12/13/2024,Tegat,TEG-79-2857,PF1,TRFK 7/9,2.81,123.23,146.1,20.1,3064,0.295
12/13/2024,Tegat,TEG-79-8471,PD,TRFK 7/9,2.22,123.23,146.1,20.1,3078,0.286
12/13/2024,Tegat,TEG-79-7258,D1,TRFK 7/9,2.25,123.23,146.1,20.1,1077,0.296
12/13/2024,Litein,LIT-68-9947,BP1,TRFK 6/8,2.1,123.23,146.1,20.1,1575,0.427
12/13/2024,Litein,LIT-68-7314,PF1,TRFK 6/8,2.38,123.23,146.1,20.1,3496,0.431
12/13/2024,Litein,LIT-68-7304,PD,TRFK 6/8,2.24,123.23,146.1,20.1,3635,0.381
12/13/2024,Litein,LIT-68-4193,D1,TRFK 6/8,2.27,123.23,146.1,20.1,2876,0.398
12/13/2024,Litein,LIT-303577-7242,BP1,TRFK 303/577,2.67,123.23,146.1,20.1,2349,0.379
12/13/2024,Litein,LIT-303577-9908,PF1,TRFK 303/577,2.71,123.23,146.1,20.1,962,0.407
12/13/2024,Litein,LIT-303577-9262,PD,TRFK 303/577,2.76,123.23,146.1,20.1,2887,0.401
12/13/2024,Litein,LIT-303577-4177,D1,TRFK 303/577,2.56,123.23,146.1,20.1,1724,0.41
12/13/2024,Litein,LIT-318-6325,BP1,TRFK 31/8,2.19,123.23,146.1,20.1,2015,0.354
12/13/2024,Litein,LIT-318-3544,PF1,TRFK 31/8,2.4,123.23,146.1,20.1,1950,0.333
12/13/2024,Litein,LIT-318-9850,PD,TRFK 31/8,1.81,123.23,146.1,20.1,1999,0.369
12/13/2024,Litein,LIT-318-8052,D1,TRFK 31/8,1.98,123.23,146.1,20.1,1996,0.337
12/13/2024,Litein,LIT-1219-3317,BP1,TRFK 12/19,2.41,123.23,146.1,20.1,2143,0.338
12/13/2024,Litein,LIT-1219-7369,PF1,TRFK 12/19,3.02,123.23,146.1,20.1,1578,0.254
12/13/2024,Litein,LIT-1219-9698,PD,TRFK 12/19,2.08,123.23,146.1,20.1,3268,0.291
12/13/2024,Litein,LIT-1219-4911,D1,TRFK 12/19,2.25,123.23,146.1,20.1,2172,0.362
12/13/2024,Litein,LIT-79-9904,BP1,TRFK 7/9,2.22,123.23,146.1,20.1,1292,0.252
12/13/2024,Litein,LIT-79-3391,PF1,TRFK 7/9,1.9,123.23,146.1,20.1,902,0.284
12/13/2024,Litein,LIT-79-2219,PD,TRFK 7/9,2.42,123.23,146.1,20.1,2980,0.247
12/13/2024,Litein,LIT-79-8963,D1,TRFK 7/9,1.79,123.23,146.1,20.1,1701,0.24
12/13/2024,Kapkatet,KAP-68-3468,BP1,TRFK 6/8,2.73,123.23,146.1,20.1,3302,0.415
12/13/2024,Kapkatet,KAP-68-3893,PF1,TRFK 6/8,2.49,123.23,146.1,20.1,3322,0.43
12/13/2024,Kapkatet,KAP-68-8333,PD,TRFK 6/8,2.77,123.23,146.1,20.1,3624,0.459
12/13/2024,Kapkatet,KAP-68-7911,D1,TRFK 6/8,2.7,123.23,146.1,20.1,1643,0.485
12/13/2024,Kapkatet,KAP-303577-2189,BP1,TRFK 303/577,2.82,123.23,146.1,20.1,3423,0.357
12/13/2024,Kapkatet,KAP-303577-4913,PF1,TRFK 303/577,2.58,123.23,146.1,20.1,2635,0.372
12/13/2024,Kapkatet,KAP-303577-4225,PD,TRFK 303/577,2.21,123.23,146.1,20.1,1003,0.341
12/13/2024,Kapkatet,KAP-303577-6408,D1,TRFK 303/577,2.43,123.23,146.1,20.1,3479,0.333
12/13/2024,Kapkatet,KAP-318-3645,BP1,TRFK 31/8,3.05,123.23,146.1,20.1,3441,0.298
12/13/2024,Kapkatet,KAP-318-3083,PF1,TRFK 31/8,2.44,123.23,146.1,20.1,2240,0.353
12/13/2024,Kapkatet,KAP-318-5973,PD,TRFK 31/8,2.58,123.23,146.1,20.1,1530,0.343
12/13/2024,Kapkatet,KAP-318-9391,D1,TRFK 31/8,2.05,123.23,146.1,20.1,2389,0.39
12/13/2024,Kapkatet,KAP-1219-7812,BP1,TRFK 12/19,2.59,123.23,146.1,20.1,1748,0.327
12/13/2024,Kapkatet,KAP-1219-1716,PF1,TRFK 12/19,2.48,123.23,146.1,20.1,1477,0.249
12/13/2024,Kapkatet,KAP-1219-6916,PD,TRFK 12/19,1.71,123.23,146.1,20.1,1424,0.262
12/13/2024,Kapkatet,KAP-1219-4834,D1,TRFK 12/19,2.73,123.23,146.1,20.1,1813,0.303
12/13/2024,Kapkatet,KAP-79-7627,BP1,TRFK 7/9,2.24,123.23,146.1,20.1,2745,0.282
12/13/2024,Kapkatet,KAP-79-2483,PF1,TRFK 7/9,1.78,123.23,146.1,20.1,1399,0.256
12/13/2024,Kapkatet,KAP-79-8456,PD,TRFK 7/9,1.87,123.23,146.1,20.1,1018,0.308
12/13/2024,Kapkatet,KAP-79-7311,D1,TRFK 7/9,1.81,123.23,146.1,20.1,918,0.294
12/13/2024,Momul,MOM-68-7306,BP1,TRFK 6/8,2.8,123.23,146.1,20.1,3114,0.371
12/13/2024,Momul,MOM-68-5916,PF1,TRFK 6/8,2.67,123.23,146.1,20.1,2510,0.358
12/13/2024,Momul,MOM-68-4430,PD,TRFK 6/8,2.46,123.23,146.1,20.1,1057,0.524
12/13/2024,Momul,MOM-68-2985,D1,TRFK 6/8,2.65,123.23,146.1,20.1,3594,0.406
12/13/2024,Momul,MOM-303577-5320,BP1,TRFK 303/577,2.6,123.23,146.1,20.1,2344,0.358
12/13/2024,Momul,MOM-303577-6843,PF1,TRFK 303/577,2.6,123.23,146.1,20.1,2691,0.355
12/13/2024,Momul,MOM-303577-4900,PD,TRFK 303/577,2.48,123.23,146.1,20.1,3440,0.349
12/13/2024,Momul,MOM-303577-3268,D1,TRFK 303/577,2.54,123.23,146.1,20.1,3750,0.407
12/13/2024,Momul,MOM-318-1990,BP1,TRFK 31/8,2.66,123.23,146.1,20.1,1095,0.333
12/13/2024,Momul,MOM-318-1308,PF1,TRFK 31/8,2.54,123.23,146.1,20.1,1947,0.291
12/13/2024,Momul,MOM-318-6034,PD,TRFK 31/8,1.97,123.23,146.1,20.1,2584,0.369
12/13/2024,Momul,MOM-318-4264,D1,TRFK 31/8,2.28,123.23,146.1,20.1,1621,0.329
12/13/2024,Momul,MOM-1219-4675,BP1,TRFK 12/19,2.31,123.23,146.1,20.1,3331,0.297
12/13/2024,Momul,MOM-1219-1954,PF1,TRFK 12/19,2.07,123.23,146.1,20.1,1250,0.329
12/13/2024,Momul,MOM-1219-3069,PD,TRFK 12/19,2.08,123.23,146.1,20.1,1618,0.317
12/13/2024,Momul,MOM-1219-8901,D1,TRFK 12/19,2.33,123.23,146.1,20.1,3633,0.311
12/13/2024,Momul,MOM-79-7155,BP1,TRFK 7/9,2.26,123.23,146.1,20.1,2059,0.209
12/13/2024,Momul,MOM-79-1323,PF1,TRFK 7/9,1.9,123.23,146.1,20.1,3125,0.317
12/13/2024,Momul,MOM-79-3485,PD,TRFK 7/9,2.07,123.23,146.1,20.1,2141,0.228
12/13/2024,Momul,MOM-79-5760,D1,TRFK 7/9,1.87,123.23,146.1,20.1,1118,0.278
12/13/2024,Kapsara,KAP-68-8933,BP1,TRFK 6/8,2.9,123.23,146.1,20.1,3494,0.411
12/13/2024,Kapsara,KAP-68-5114,PF1,TRFK 6/8,2.77,123.23,146.1,20.1,2276,0.388
12/13/2024,Kapsara,KAP-68-2979,PD,TRFK 6/8,2.64,123.23,146.1,20.1,3637,0.47
12/13/2024,Kapsara,KAP-68-7288,D1,TRFK 6/8,2.09,123.23,146.1,20.1,2822,0.477
12/13/2024,Kapsara,KAP-303577-9154,BP1,TRFK 303/577,3.11,123.23,146.1,20.1,2007,0.419
12/13/2024,Kapsara,KAP-303577-5990,PF1,TRFK 303/577,2.72,123.23,146.1,20.1,2994,0.396
12/13/2024,Kapsara,KAP-303577-3606,PD,TRFK 303/577,2.24,123.23,146.1,20.1,2348,0.398
12/13/2024,Kapsara,KAP-303577-8010,D1,TRFK 303/577,2.49,123.23,146.1,20.1,1983,0.375
12/13/2024,Kapsara,KAP-318-4396,BP1,TRFK 31/8,2.18,123.23,146.1,20.1,1827,0.325
12/13/2024,Kapsara,KAP-318-9165,PF1,TRFK 31/8,2.64,123.23,146.1,20.1,2407,0.296
12/13/2024,Kapsara,KAP-318-8825,PD,TRFK 31/8,2.83,123.23,146.1,20.1,2447,0.371
12/13/2024,Kapsara,KAP-318-7865,D1,TRFK 31/8,2.42,123.23,146.1,20.1,1193,0.355
12/13/2024,Kapsara,KAP-1219-3536,BP1,TRFK 12/19,2.58,123.23,146.1,20.1,1651,0.285
12/13/2024,Kapsara,KAP-1219-5925,PF1,TRFK 12/19,2.61,123.23,146.1,20.1,977,0.304
12/13/2024,Kapsara,KAP-1219-3892,PD,TRFK 12/19,2.34,123.23,146.1,20.1,3587,0.264
12/13/2024,Kapsara,KAP-1219-5633,D1,TRFK 12/19,2.2,123.23,146.1,20.1,3278,0.306
12/13/2024,Kapsara,KAP-79-5183,BP1,TRFK 7/9,2.59,123.23,146.1,20.1,1230,0.3
12/13/2024,Kapsara,KAP-79-9806,PF1,TRFK 7/9,2.52,123.23,146.1,20.1,3670,0.299
12/13/2024,Kapsara,KAP-79-4728,PD,TRFK 7/9,1.73,123.23,146.1,20.1,3386,0.243
12/13/2024,Kapsara,KAP-79-6588,D1,TRFK 7/9,1.69,123.23,146.1,20.1,1235,0.339
12/13/2024,Chebut,CHE-68-2399,BP1,TRFK 6/8,2.96,123.23,146.1,20.1,969,0.385
12/13/2024,Chebut,CHE-68-5514,PF1,TRFK 6/8,2.56,123.23,146.1,20.1,2810,0.417
12/13/2024,Chebut,CHE-68-1482,PD,TRFK 6/8,2.34,123.23,146.1,20.1,3330,0.466
12/13/2024,Chebut,CHE-68-8697,D1,TRFK 6/8,2.83,123.23,146.1,20.1,3751,0.392
12/13/2024,Chebut,CHE-303577-1236,BP1,TRFK 303/577,2.7,123.23,146.1,20.1,2713,0.364
12/13/2024,Chebut,CHE-303577-5992,PF1,TRFK 303/577,2.34,123.23,146.1,20.1,2869,0.451
12/13/2024,Chebut,CHE-303577-4715,PD,TRFK 303/577,2.1,123.23,146.1,20.1,2302,0.338
12/13/2024,Chebut,CHE-303577-6812,D1,TRFK 303/577,2.4,123.23,146.1,20.1,1318,0.394
12/13/2024,Chebut,CHE-318-6774,BP1,TRFK 31/8,2.32,123.23,146.1,20.1,946,0.343
12/13/2024,Chebut,CHE-318-1217,PF1,TRFK 31/8,2.89,123.23,146.1,20.1,1586,0.335
12/13/2024,Chebut,CHE-318-1177,PD,TRFK 31/8,2.58,123.23,146.1,20.1,3504,0.367
12/13/2024,Chebut,CHE-318-5965,D1,TRFK 31/8,2.35,123.23,146.1,20.1,3014,0.37
12/13/2024,Chebut,CHE-1219-9472,BP1,TRFK 12/19,2.56,123.23,146.1,20.1,3485,0.336
12/13/2024,Chebut,CHE-1219-8741,PF1,TRFK 12/19,2.28,123.23,146.1,20.1,3611,0.246
12/13/2024,Chebut,CHE-1219-3890,PD,TRFK 12/19,2.36,123.23,146.1,20.1,1758,0.24
12/13/2024,Chebut,CHE-1219-7892,D1,TRFK 12/19,1.94,123.23,146.1,20.1,3242,0.295
12/13/2024,Chebut,CHE-79-8349,BP1,TRFK 7/9,2.34,123.23,146.1,20.1,1464,0.276
12/13/2024,Chebut,CHE-79-8893,PF1,TRFK 7/9,2.35,123.23,146.1,20.1,3612,0.292
12/13/2024,Chebut,CHE-79-9717,PD,TRFK 7/9,1.65,123.23,146.1,20.1,1180,0.262
12/13/2024,Chebut,CHE-79-7177,D1,TRFK 7/9,2.22,123.23,146.1,20.1,1644,0.252
12/20/2024,Tegat,TEG-68-7852,BP1,TRFK 6/8,2.58,123.61,175.8,20.1,1942,0.475
12/20/2024,Tegat,TEG-68-1263,PF1,TRFK 6/8,2.83,123.61,175.8,20.1,3544,0.437
12/20/2024,Tegat,TEG-68-5978,PD,TRFK 6/8,2.62,123.61,175.8,20.1,3338,0.399
12/20/2024,Tegat,TEG-68-5928,D1,TRFK 6/8,2.44,123.61,175.8,20.1,2246,0.47
12/20/2024,Tegat,TEG-303577-3990,BP1,TRFK 303/577,2.77,123.61,175.8,20.1,2318,0.408
12/20/2024,Tegat,TEG-303577-7065,PF1,TRFK 303/577,2.21,123.61,175.8,20.1,2201,0.364
12/20/2024,Tegat,TEG-303577-2527,PD,TRFK 303/577,2.77,123.61,175.8,20.1,2896,0.427
12/20/2024,Tegat,TEG-303577-9760,D1,TRFK 303/577,2.61,123.61,175.8,20.1,3547,0.38
12/20/2024,Tegat,TEG-318-9653,BP1,TRFK 31/8,3.09,123.61,175.8,20.1,2046,0.327
12/20/2024,Tegat,TEG-318-4512,PF1,TRFK 31/8,2.56,123.61,175.8,20.1,3734,0.379
12/20/2024,Tegat,TEG-318-5498,PD,TRFK 31/8,2.02,123.61,175.8,20.1,3406,0.364
12/20/2024,Tegat,TEG-318-7848,D1,TRFK 31/8,2.14,123.61,175.8,20.1,1172,0.39
